Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Commodore",15-Dec,$830K,0.00%,21.60%,3,0.00%,0.00%,2,-50.00%,-33.30%,1,0.00%,,11,0,-22,106.10%,0.00%,7.60%,95133
"San Jose, CA - Commodore",16-Jan,$840K,1.20%,23.10%,2,-33.30%,-60.00%,2,0.00%,,1,0.00%,,11,-1,-4,106.30%,0.10%,8.40%,95133
"San Jose, CA - Commodore",16-Feb,$751K,-10.70%,10.40%,2,0.00%,-50.00%,3,50.00%,,1,0.00%,,40,30,26,99.90%,-6.30%,2.50%,95133
"San Jose, CA - Commodore",16-Mar,$749K,-0.30%,12.60%,4,100.00%,100.00%,5,66.70%,,1,0.00%,,20,-20,7,101.80%,1.80%,4.90%,95133
"San Jose, CA - Commodore",16-Apr,$759K,1.40%,,5,25.00%,,4,-20.00%,,1,0.00%,,14,-6,,101.70%,-0.10%,,95133
"San Jose, CA - Commodore",16-May,$790K,4.00%,17.00%,4,-20.00%,300.00%,4,0.00%,100.00%,1,0.00%,,14,0,2,105.70%,4.00%,1.50%,95133
"San Jose, CA - Commodore",16-Jun,$885K,12.10%,31.10%,3,-25.00%,200.00%,4,0.00%,100.00%,2,100.00%,,11,-3,-1,108.70%,3.00%,4.50%,95133
"San Jose, CA - Commodore",16-Jul,$888K,0.30%,31.50%,2,-33.30%,100.00%,4,0.00%,100.00%,,,,13,2,1,112.40%,3.70%,8.20%,95133
"San Jose, CA - Commodore",16-Aug,$885K,-0.30%,16.40%,5,150.00%,400.00%,5,25.00%,150.00%,,,,13,1,2,111.50%,-0.80%,9.90%,95133
"San Jose, CA - Commodore",16-Sep,$863K,-2.50%,13.50%,6,20.00%,500.00%,6,20.00%,50.00%,3,,50.00%,12,-1,1,110.50%,-1.00%,8.90%,95133
"San Jose, CA - Commodore",16-Oct,$863K,0.00%,11.10%,6,0.00%,200.00%,6,0.00%,50.00%,2,-33.30%,100.00%,12,0,1,110.50%,0.00%,6.70%,95133
"San Jose, CA - Commodore",16-Nov,$900K,4.30%,8.40%,5,-16.70%,66.70%,5,-16.70%,25.00%,,,,15,3,4,107.50%,-2.90%,1.40%,95133
"San Jose, CA - Commodore",16-Dec,$808K,-10.20%,-2.70%,5,0.00%,66.70%,4,-20.00%,100.00%,,,,16,1,5,105.80%,-1.80%,-0.30%,95133
"San Jose, CA - Crossgate",12-May,$495K,,,2,,,,,,,,,84,,,97.60%,,,95120
"San Jose, CA - Crossgate",12-Jun,$495K,0.00%,,2,0.00%,,1,,,1,,,84,0,,97.60%,0.00%,,95120
"San Jose, CA - Crossgate",12-Jul,$495K,0.00%,41.40%,2,0.00%,100.00%,1,0.00%,,1,0.00%,,84,0,-363,97.60%,0.00%,4.00%,95120
"San Jose, CA - Crossgate",12-Oct,$481K,,,1,,,1,,,1,,,95,,,98.40%,,,95120
"San Jose, CA - Crossgate",12-Nov,$481K,0.00%,,1,0.00%,,1,0.00%,,,,,95,0,,98.40%,0.00%,,95120
"San Jose, CA - Crossgate",12-Dec,$588K,22.20%,,2,100.00%,,1,0.00%,,,,,70,-25,,97.80%,-0.60%,,95120
"San Jose, CA - Crossgate",13-Jan,$695K,18.20%,,1,-50.00%,,,,,,,,45,-25,,97.20%,-0.60%,,95120
"San Jose, CA - Crossgate",13-Feb,$695K,0.00%,,1,0.00%,,,,,,,,45,0,,97.20%,0.00%,,95120
"San Jose, CA - Cypress-Jurdo",12-May,$294K,,,1,,,,,,,,,59,,,87.80%,,,95117
"San Jose, CA - Cypress-Jurdo",12-Jun,$294K,0.00%,,1,0.00%,,,,,,,,59,0,,87.80%,0.00%,,95117
"San Jose, CA - Cypress-Jurdo",12-Jul,$294K,0.00%,,1,0.00%,,,,,,,,59,0,,87.80%,0.00%,,95117
"San Jose, CA - Cypress-Jurdo",13-May,$825K,,180.60%,1,,0.00%,1,,,,,,7,,-52,114.10%,,26.30%,95117
"San Jose, CA - Cypress-Jurdo",13-Jun,$825K,0.00%,180.60%,1,0.00%,0.00%,2,100.00%,,,,,7,0,-52,114.10%,0.00%,26.30%,95117
"San Jose, CA - Cypress-Jurdo",13-Jul,$825K,0.00%,180.60%,1,0.00%,0.00%,1,-50.00%,,,,,7,0,-52,114.10%,0.00%,26.30%,95117
"San Jose, CA - Cypress-Jurdo",13-Aug,$573K,-30.60%,,1,0.00%,,2,100.00%,,,,,6,-1,,97.90%,-16.30%,,95117
"San Jose, CA - Cypress-Jurdo",13-Sep,$581K,1.50%,,2,100.00%,,2,0.00%,,1,,,7,1,,100.40%,2.50%,,95117
"San Jose, CA - Cypress-Jurdo",13-Oct,$590K,1.50%,,3,50.00%,,2,0.00%,,,,,7,0,,101.60%,1.20%,,95117
"San Jose, CA - Cypress-Jurdo",13-Nov,$590K,0.00%,,3,0.00%,,1,-50.00%,,,,,12,5,,103.80%,2.10%,,95117
"San Jose, CA - Cypress-Jurdo",13-Dec,$567K,-3.90%,,2,-33.30%,,,,,,,,16,5,,104.20%,0.40%,,95117
"San Jose, CA - Cypress-Jurdo",14-Jan,$365K,-35.60%,,1,-50.00%,,,,,,,,16,0,,104.30%,0.10%,,95117
"San Jose, CA - Cypress-Jurdo",14-Mar,$530K,,,1,,,2,,,1,,,7,,,106.20%,,,95117
"San Jose, CA - Cypress-Jurdo",14-Apr,$573K,8.00%,,2,100.00%,,2,0.00%,,,,,8,1,,103.50%,-2.70%,,95117
"San Jose, CA - Cypress-Jurdo",14-May,$573K,0.00%,-30.60%,2,0.00%,100.00%,2,0.00%,100.00%,,,,8,0,1,103.50%,0.00%,-10.60%,95117
"San Jose, CA - Cypress-Jurdo",14-Jun,$520K,-9.20%,-37.00%,2,0.00%,100.00%,2,0.00%,0.00%,,,,9,1,2,102.90%,-0.60%,-11.30%,95117
"San Jose, CA - Cypress-Jurdo",14-Jul,$535K,2.90%,-35.20%,2,0.00%,100.00%,4,100.00%,300.00%,1,,,12,3,5,104.90%,2.00%,-9.20%,95117
"San Jose, CA - Cypress-Jurdo",14-Aug,$535K,0.00%,-6.60%,2,0.00%,100.00%,3,-25.00%,50.00%,,,,12,0,6,104.90%,0.00%,7.00%,95117
"San Jose, CA - Cypress-Jurdo",14-Sep,$685K,28.00%,17.80%,2,0.00%,0.00%,2,-33.30%,0.00%,,,,15,3,8,102.40%,-2.50%,2.00%,95117
"San Jose, CA - Cypress-Jurdo",14-Oct,$725K,5.80%,22.90%,1,-50.00%,-66.70%,,,,,,,15,1,9,100.00%,-2.40%,-1.60%,95117
"San Jose, CA - Cypress-Jurdo",14-Nov,$725K,0.00%,22.90%,1,0.00%,-66.70%,,,,,,,15,0,4,100.00%,0.00%,-3.80%,95117
"San Jose, CA - Cypress-Jurdo",15-May,$655K,,14.40%,1,,-50.00%,2,,0.00%,1,,,6,,-2,118.00%,,14.50%,95117
"San Jose, CA - Cypress-Jurdo",15-Jun,$655K,0.00%,26.00%,1,0.00%,-50.00%,2,0.00%,0.00%,,,,6,0,-3,118.00%,0.00%,15.10%,95117
"San Jose, CA - Cypress-Jurdo",15-Jul,$715K,9.10%,33.60%,2,100.00%,0.00%,,,,,,,22,16,10,114.40%,-3.60%,9.50%,95117
"San Jose, CA - Cypress-Jurdo",15-Aug,$774K,8.30%,44.70%,1,-50.00%,-50.00%,,,,,,,37,16,26,110.70%,-3.60%,5.80%,95117
"San Jose, CA - Cypress-Jurdo",15-Sep,$774K,0.00%,13.00%,1,0.00%,-50.00%,2,,0.00%,2,,,37,0,23,110.70%,0.00%,8.30%,95117
"San Jose, CA - Cypress-Jurdo",15-Oct,$710K,-8.30%,-2.10%,1,0.00%,0.00%,2,0.00%,,,,,30,-7,15,100.00%,-10.70%,0.00%,95117
"San Jose, CA - Cypress-Jurdo",15-Nov,$689K,-3.00%,-5.00%,2,100.00%,100.00%,2,0.00%,,,,,19,-12,4,103.10%,3.10%,3.10%,95117
"San Jose, CA - Cypress-Jurdo",15-Dec,$689K,0.00%,,2,0.00%,,,,,,,,19,0,,103.10%,0.00%,,95117
"San Jose, CA - Cypress-Jurdo",16-Jan,$594K,-13.80%,,2,0.00%,,,,,,,,7,-12,,103.10%,0.00%,,95117
"San Jose, CA - Cypress-Jurdo",16-Feb,$520K,-12.40%,,1,-50.00%,,1,,,1,,,,,,100.00%,-3.10%,,95117
"San Jose, CA - Cypress-Jurdo",16-Mar,$513K,-1.40%,,2,100.00%,,2,100.00%,,,,,13,,,103.20%,3.20%,,95117
"San Jose, CA - Cypress-Jurdo",16-Apr,$690K,34.60%,,2,0.00%,,2,0.00%,,,,,19,6,,102.00%,-1.10%,,95117
"San Jose, CA - Cypress-Jurdo",16-May,$690K,0.00%,5.30%,2,0.00%,100.00%,1,-50.00%,-50.00%,,,,19,0,13,102.00%,0.00%,-16.00%,95117
"San Jose, CA - Cypress-Jurdo",16-Jun,$875K,26.80%,33.60%,1,-50.00%,0.00%,,,,,,,25,6,19,97.80%,-4.30%,-20.30%,95117
"San Jose, CA - Cypress-Jurdo",16-Nov,$685K,,-0.50%,2,,0.00%,3,,50.00%,,,,16,,-3,98.80%,,-4.30%,95117
"San Jose, CA - Cypress-Jurdo",16-Dec,$641K,-6.40%,-6.90%,3,50.00%,50.00%,3,0.00%,,1,,,14,-2,-5,100.40%,1.60%,-2.60%,95117
"San Jose, CA - Deer Run",12-Oct,$375K,,27.10%,1,,0.00%,,,,,,,83,,76,107.20%,,7.20%,95136
"San Jose, CA - Deer Run",12-Nov,$375K,0.00%,27.10%,1,0.00%,0.00%,,,,,,,83,0,76,107.20%,0.00%,7.20%,95136
"San Jose, CA - Deer Run",12-Dec,$375K,0.00%,27.10%,1,0.00%,0.00%,,,,,,,83,0,76,107.20%,0.00%,7.20%,95136
"San Jose, CA - Deer Run",13-Jul,$453K,,,1,,,1,,,,,,11,,,113.30%,,,95136
"San Jose, CA - Deer Run",13-Aug,$453K,0.00%,,1,0.00%,,,,,,,,11,0,,113.30%,0.00%,,95136
"San Jose, CA - Deer Run",13-Sep,$453K,0.00%,,1,0.00%,,1,,,1,,,11,0,,113.30%,0.00%,,95136
"San Jose, CA - Deer Run",13-Nov,$399K,,6.40%,1,,0.00%,2,,,,,,28,,-55,100.00%,,-7.20%,95136
"San Jose, CA - Deer Run",13-Dec,$414K,3.80%,10.40%,2,100.00%,100.00%,1,-50.00%,,,,,24,-5,-60,100.00%,0.00%,-7.20%,95136
"San Jose, CA - Deer Run",14-Jan,$414K,0.00%,,2,0.00%,,,,,,,,24,0,,100.00%,0.00%,,95136
"San Jose, CA - Deer Run",14-Feb,$429K,3.60%,,1,-50.00%,,,,,,,,19,-5,,100.00%,0.00%,,95136
"San Jose, CA - Deer Run",15-Apr,$515K,,,1,,,1,,,,,,7,,,105.30%,,,95136
"San Jose, CA - Deer Run",15-May,$515K,0.00%,,1,0.00%,,2,100.00%,,,,,7,0,,105.30%,0.00%,,95136
"San Jose, CA - Deer Run",15-Jun,$520K,1.00%,,2,100.00%,,1,-50.00%,,,,,5,-3,,105.80%,0.50%,,95136
"San Jose, CA - Deer Run",15-Jul,$525K,1.00%,,1,-50.00%,,1,0.00%,,,,,2,-3,,106.30%,0.50%,,95136
"San Jose, CA - Deer Run",15-Aug,$525K,0.00%,,1,0.00%,,,,,,,,2,0,,106.30%,0.00%,,95136
"San Jose, CA - Deer Run",15-Dec,$551K,,,1,,,1,,,,,,33,,,110.40%,,,95136
"San Jose, CA - Deer Run",16-Jan,$551K,0.00%,,1,0.00%,,,,,,,,33,0,,110.40%,0.00%,,95136
"San Jose, CA - Deer Run",16-Feb,$551K,0.00%,,1,0.00%,,,,,,,,33,0,,110.40%,0.00%,,95136
"San Jose, CA - Del Robles",12-Feb,$219K,,-19.30%,1,,-50.00%,1,,,,,,18,,1,100.00%,,1.10%,95123
"San Jose, CA - Del Robles",12-Mar,$221K,0.90%,-11.20%,3,200.00%,200.00%,2,100.00%,,,,,18,0,12,100.50%,0.50%,0.50%,95123
"San Jose, CA - Del Robles",12-Apr,$221K,0.00%,-9.80%,3,0.00%,200.00%,2,0.00%,,,,,18,0,-139,100.50%,0.00%,0.50%,95123
"San Jose, CA - Del Robles",12-May,$236K,6.60%,-3.90%,2,-33.30%,100.00%,1,-50.00%,,,,,260,242,103,100.70%,0.20%,0.70%,95123
"San Jose, CA - Del Robles",12-Jul,$220K,,,2,,,,,,,,,12,,,100.10%,,,95123
"San Jose, CA - Del Robles",12-Aug,$220K,0.00%,,2,0.00%,,1,,,1,,,12,0,,100.10%,0.00%,,95123
"San Jose, CA - Del Robles",12-Sep,$220K,0.00%,,2,0.00%,,1,0.00%,,,,,12,0,,100.10%,0.00%,,95123
"San Jose, CA - Del Robles",13-Feb,$330K,,50.70%,1,,0.00%,1,,0.00%,,,,8,,-10,111.90%,,11.90%,95123
"San Jose, CA - Del Robles",13-Mar,$330K,0.00%,49.30%,1,0.00%,-66.70%,1,0.00%,-50.00%,,,,8,0,-10,111.90%,0.00%,11.40%,95123
"San Jose, CA - Del Robles",13-Apr,$330K,0.00%,49.30%,1,0.00%,-66.70%,2,100.00%,0.00%,,,,8,0,-10,111.90%,0.00%,11.40%,95123
"San Jose, CA - Del Robles",13-May,$351K,6.40%,49.00%,2,100.00%,0.00%,1,-50.00%,0.00%,,,,18,10,-242,106.90%,-5.00%,6.20%,95123
"San Jose, CA - Del Robles",13-Jun,$351K,0.00%,,2,0.00%,,2,100.00%,,1,,,18,0,,106.90%,0.00%,,95123
"San Jose, CA - Del Robles",13-Jul,$351K,0.00%,59.90%,2,0.00%,0.00%,1,-50.00%,,,,,18,0,6,106.90%,0.00%,6.80%,95123
"San Jose, CA - Del Robles",13-Aug,$435K,23.90%,98.20%,1,-50.00%,-50.00%,3,200.00%,200.00%,2,,100.00%,18,0,6,99.10%,-7.80%,-1.00%,95123
"San Jose, CA - Del Robles",13-Sep,$435K,0.00%,98.20%,1,0.00%,-50.00%,2,-33.30%,100.00%,1,-50.00%,,18,0,6,99.10%,0.00%,-1.00%,95123
"San Jose, CA - Del Robles",13-Oct,$435K,0.10%,,2,100.00%,,4,100.00%,,3,200.00%,,14,-4,,100.20%,1.10%,,95123
"San Jose, CA - Del Robles",13-Nov,$436K,0.10%,,1,-50.00%,,2,-50.00%,,1,-66.70%,,10,-4,,101.30%,1.10%,,95123
"San Jose, CA - Del Robles",13-Dec,$420K,-3.50%,,2,100.00%,,2,0.00%,,1,0.00%,,11,1,,104.70%,3.40%,,95123
"San Jose, CA - Del Robles",14-Jan,$405K,-3.60%,,1,-50.00%,,,,,1,0.00%,,11,1,,108.00%,3.40%,,95123
"San Jose, CA - Del Robles",14-Feb,$405K,0.00%,22.70%,1,0.00%,0.00%,,,,1,0.00%,,11,0,3,108.00%,0.00%,-3.80%,95123
"San Jose, CA - Del Robles",14-Apr,$430K,,30.30%,1,,0.00%,1,,-50.00%,,,,29,,21,97.70%,,-14.10%,95123
"San Jose, CA - Del Robles",14-May,$430K,0.00%,22.50%,1,0.00%,-50.00%,1,0.00%,0.00%,,,,29,0,11,97.70%,0.00%,-9.10%,95123
"San Jose, CA - Del Robles",14-Jun,$430K,0.00%,22.50%,1,0.00%,-50.00%,,,,,,,29,0,11,97.70%,0.00%,-9.10%,95123
"San Jose, CA - Del Robles",14-Sep,$460K,,5.70%,1,,0.00%,1,,-50.00%,,,,15,,-3,102.20%,,3.10%,95123
"San Jose, CA - Del Robles",14-Oct,$460K,0.00%,5.70%,1,0.00%,-50.00%,1,0.00%,-75.00%,1,,-66.70%,15,0,1,102.20%,0.00%,2.00%,95123
"San Jose, CA - Del Robles",14-Nov,$460K,0.00%,5.60%,1,0.00%,0.00%,2,100.00%,0.00%,1,0.00%,0.00%,15,0,5,102.20%,0.00%,0.90%,95123
"San Jose, CA - Del Robles",14-Dec,$436K,-5.30%,3.60%,2,100.00%,0.00%,2,0.00%,0.00%,,,,33,18,23,107.70%,5.50%,3.00%,95123
"San Jose, CA - Del Robles",15-Jan,$436K,0.00%,7.50%,2,0.00%,100.00%,1,-50.00%,,,,,33,0,22,107.70%,0.00%,-0.30%,95123
"San Jose, CA - Del Robles",15-Feb,$436K,0.00%,7.50%,2,0.00%,100.00%,1,0.00%,,1,,0.00%,33,0,22,107.70%,0.00%,-0.30%,95123
"San Jose, CA - Del Robles",15-Mar,$435K,-0.10%,,1,-50.00%,,1,0.00%,,,,,,,,103.60%,-4.10%,,95123
"San Jose, CA - Del Robles",15-Apr,$435K,0.00%,1.20%,2,100.00%,100.00%,1,0.00%,0.00%,,,,35,,6,101.80%,-1.80%,4.00%,95123
"San Jose, CA - Del Robles",15-May,$435K,0.00%,1.20%,2,0.00%,100.00%,,,,,,,35,0,6,101.80%,0.00%,4.00%,95123
"San Jose, CA - Del Robles",15-Jun,$435K,0.00%,1.20%,1,-50.00%,0.00%,1,,,1,,,35,0,6,100.00%,-1.80%,2.30%,95123
"San Jose, CA - Del Robles",15-Aug,$460K,,,1,,,3,,,2,,,61,,,98.90%,,,95123
"San Jose, CA - Del Robles",15-Sep,$460K,0.00%,0.00%,1,0.00%,0.00%,2,-33.30%,100.00%,1,-50.00%,,61,0,46,98.90%,0.00%,-3.30%,95123
"San Jose, CA - Del Robles",15-Oct,$450K,-2.20%,-2.20%,2,100.00%,100.00%,2,0.00%,100.00%,1,0.00%,0.00%,35,-27,20,101.80%,2.90%,-0.40%,95123
"San Jose, CA - Del Robles",15-Nov,$445K,-1.10%,-3.30%,2,0.00%,100.00%,2,0.00%,0.00%,1,0.00%,0.00%,44,9,29,101.80%,0.00%,-0.40%,95123
"San Jose, CA - Del Robles",15-Dec,$450K,1.10%,3.30%,3,50.00%,50.00%,2,0.00%,0.00%,1,0.00%,,30,-14,-3,102.00%,0.20%,-5.70%,95123
"San Jose, CA - Del Robles",16-Jan,$465K,3.30%,6.80%,2,-33.30%,0.00%,1,-50.00%,0.00%,1,0.00%,,55,25,22,100.60%,-1.40%,-7.10%,95123
"San Jose, CA - Del Robles",16-Feb,$480K,3.20%,10.20%,1,-50.00%,-50.00%,,,,,,,30,-25,-3,102.30%,1.70%,-5.40%,95123
"San Jose, CA - Del Robles",16-Jun,$501K,,15.10%,1,,0.00%,2,,100.00%,1,,0.00%,44,,9,106.70%,,6.70%,95123
"San Jose, CA - Del Robles",16-Jul,$501K,0.00%,,1,0.00%,,3,50.00%,,3,200.00%,,44,0,,106.70%,0.00%,,95123
"San Jose, CA - Del Robles",16-Aug,$501K,0.00%,8.80%,1,0.00%,0.00%,4,33.30%,33.30%,3,0.00%,50.00%,44,0,-17,106.70%,0.00%,7.80%,95123
"San Jose, CA - Del Robles",16-Sep,$525K,4.90%,14.10%,1,0.00%,0.00%,3,-25.00%,50.00%,1,-66.70%,0.00%,42,-2,-19,105.20%,-1.50%,6.30%,95123
"San Jose, CA - Del Robles",16-Oct,$507K,-3.40%,12.70%,2,100.00%,0.00%,2,-33.30%,0.00%,1,0.00%,0.00%,65,23,31,102.70%,-2.50%,0.90%,95123
"San Jose, CA - Del Robles",16-Nov,$507K,0.00%,13.90%,4,100.00%,100.00%,1,-50.00%,-50.00%,,,,65,0,22,100.60%,-2.20%,-1.30%,95123
"San Jose, CA - Del Robles",16-Dec,$489K,-3.60%,8.70%,3,-25.00%,0.00%,1,0.00%,-50.00%,,,,88,23,58,99.00%,-1.60%,-3.00%,95123
"San Jose, CA - Dovehill",12-Jan,$225K,0.00%,-13.50%,4,0.00%,300.00%,3,50.00%,0.00%,3,0.00%,0.00%,25,0,-40,111.80%,0.00%,11.80%,95121
"San Jose, CA - Dovehill",12-Feb,$220K,-2.20%,-15.40%,3,-25.00%,200.00%,2,-33.30%,-66.70%,1,-66.70%,-80.00%,146,121,81,104.90%,-6.90%,4.90%,95121
"San Jose, CA - Dovehill",12-Mar,$198K,-10.00%,-1.00%,1,-66.70%,0.00%,3,50.00%,-40.00%,1,0.00%,-66.70%,146,0,138,100.00%,-4.90%,13.00%,95121
"San Jose, CA - Dovehill",12-Apr,$198K,0.00%,-14.80%,3,200.00%,50.00%,2,-33.30%,-66.70%,1,0.00%,-75.00%,48,-98,37,100.30%,0.30%,5.80%,95121
"San Jose, CA - Dovehill",12-May,$228K,14.90%,-13.30%,2,-33.30%,-50.00%,4,100.00%,100.00%,2,100.00%,-50.00%,32,-16,17,100.40%,0.10%,6.50%,95121
"San Jose, CA - Dovehill",12-Jun,$228K,0.00%,-14.20%,2,0.00%,-33.30%,3,-25.00%,0.00%,1,-50.00%,-75.00%,32,0,15,100.40%,0.00%,4.20%,95121
"San Jose, CA - Dovehill",12-Jul,$233K,2.20%,-11.40%,2,0.00%,0.00%,3,0.00%,200.00%,,,,47,15,19,108.50%,8.10%,15.20%,95121
"San Jose, CA - Dovehill",12-Aug,$240K,3.20%,-5.90%,3,50.00%,200.00%,3,0.00%,0.00%,1,,-83.30%,29,-18,6,106.70%,-1.80%,-9.30%,95121
"San Jose, CA - Dovehill",12-Sep,$240K,0.00%,-5.90%,3,0.00%,200.00%,4,33.30%,33.30%,1,0.00%,-80.00%,29,0,6,106.70%,0.00%,-9.30%,95121
"San Jose, CA - Dovehill",12-Oct,$264K,9.80%,3.30%,2,-33.30%,100.00%,3,-25.00%,-25.00%,1,0.00%,-75.00%,19,-10,-4,99.50%,-7.20%,-16.40%,95121
"San Jose, CA - Dovehill",12-Nov,$287K,8.90%,28.40%,1,-50.00%,-50.00%,1,-66.70%,-66.70%,1,0.00%,-66.70%,16,-3,-9,96.00%,-3.50%,-20.20%,95121
"San Jose, CA - Dovehill",12-Dec,$286K,-0.30%,27.10%,2,100.00%,-50.00%,1,0.00%,-50.00%,1,0.00%,-66.70%,16,-1,-10,106.20%,10.20%,-5.60%,95121
"San Jose, CA - Dovehill",13-Jan,$285K,-0.30%,26.70%,1,-50.00%,-75.00%,2,100.00%,-33.30%,,,,15,-1,-10,116.30%,10.20%,4.50%,95121
"San Jose, CA - Dovehill",13-Feb,$333K,16.70%,51.10%,2,100.00%,-33.30%,4,100.00%,100.00%,1,,0.00%,17,2,-130,112.40%,-3.90%,7.50%,95121
"San Jose, CA - Dovehill",13-Mar,$350K,5.30%,76.80%,5,150.00%,400.00%,8,100.00%,166.70%,2,100.00%,100.00%,9,-8,-137,109.10%,-3.30%,9.10%,95121
"San Jose, CA - Dovehill",13-Apr,$340K,-2.90%,71.70%,6,20.00%,100.00%,9,12.50%,350.00%,1,-50.00%,0.00%,10,1,-38,111.50%,2.40%,11.20%,95121
"San Jose, CA - Dovehill",13-May,$300K,-11.80%,31.90%,7,16.70%,250.00%,7,-22.20%,75.00%,,,,9,-1,-23,109.50%,-2.00%,9.10%,95121
"San Jose, CA - Dovehill",13-Jun,$290K,-3.30%,27.50%,5,-28.60%,150.00%,3,-57.10%,0.00%,1,,0.00%,46,37,14,106.80%,-2.70%,6.30%,95121
"San Jose, CA - Dovehill",13-Jul,$290K,0.00%,24.70%,5,0.00%,150.00%,3,0.00%,0.00%,2,100.00%,,16,-30,-31,101.40%,-5.40%,-7.10%,95121
"San Jose, CA - Dovehill",13-Aug,$338K,16.40%,40.60%,4,-20.00%,33.30%,4,33.30%,33.30%,1,-50.00%,0.00%,31,15,2,100.70%,-0.70%,-6.00%,95121
"San Jose, CA - Dovehill",13-Sep,$325K,-3.70%,35.40%,3,-25.00%,0.00%,4,0.00%,0.00%,1,0.00%,0.00%,8,-23,-21,102.40%,1.70%,-4.30%,95121
"San Jose, CA - Dovehill",13-Oct,$375K,15.40%,42.30%,3,0.00%,50.00%,2,-50.00%,-33.30%,,,,33,25,14,101.70%,-0.70%,2.20%,95121
"San Jose, CA - Dovehill",13-Nov,$375K,0.00%,30.70%,2,-33.30%,100.00%,1,-50.00%,0.00%,,,,18,-15,2,101.70%,0.00%,5.70%,95121
"San Jose, CA - Dovehill",13-Dec,$425K,13.30%,48.60%,1,-50.00%,-50.00%,1,0.00%,0.00%,,,,33,15,18,94.70%,-7.00%,-11.50%,95121
"San Jose, CA - Dovehill",14-Jan,$352K,-17.20%,23.50%,1,0.00%,0.00%,1,0.00%,-50.00%,,,,14,-19,-1,106.70%,12.00%,-9.60%,95121
"San Jose, CA - Dovehill",14-Feb,$352K,0.00%,5.90%,1,0.00%,-50.00%,1,0.00%,-75.00%,,,,14,0,-3,106.70%,0.00%,-5.80%,95121
"San Jose, CA - Dovehill",14-Mar,$352K,0.00%,0.60%,1,0.00%,-80.00%,,,,,,,14,0,5,106.70%,0.00%,-2.40%,95121
"San Jose, CA - Dovehill",14-May,$445K,,48.30%,1,,-85.70%,1,,-85.70%,,,,11,,2,111.60%,,2.10%,95121
"San Jose, CA - Dovehill",14-Jun,$445K,0.00%,53.40%,1,0.00%,-80.00%,1,0.00%,-66.70%,,,,11,0,-35,111.60%,0.00%,4.80%,95121
"San Jose, CA - Dovehill",14-Jul,$445K,0.00%,53.40%,1,0.00%,-80.00%,1,0.00%,-66.70%,1,,-50.00%,11,0,-5,111.60%,0.00%,10.20%,95121
"San Jose, CA - Dovehill",14-Sep,$370K,,13.80%,1,,-66.70%,2,,-50.00%,1,,0.00%,31,,23,102.80%,,0.40%,95121
"San Jose, CA - Dovehill",14-Oct,$370K,0.00%,-1.30%,1,0.00%,-66.70%,2,0.00%,0.00%,2,100.00%,,31,0,-2,102.80%,0.00%,1.10%,95121
"San Jose, CA - Dovehill",14-Nov,$370K,0.00%,-1.30%,1,0.00%,-50.00%,1,-50.00%,0.00%,1,-50.00%,,31,0,13,102.80%,0.00%,1.10%,95121
"San Jose, CA - Dovehill",15-Feb,$434K,,23.20%,2,,100.00%,3,,200.00%,,,,42,,28,104.40%,,-2.30%,95121
"San Jose, CA - Dovehill",15-Mar,$408K,-6.00%,15.80%,4,100.00%,300.00%,3,0.00%,,,,,13,-29,-1,103.20%,-1.20%,-3.50%,95121
"San Jose, CA - Dovehill",15-Apr,$408K,0.00%,,4,0.00%,,2,-33.30%,,,,,13,0,,103.20%,0.00%,,95121
"San Jose, CA - Dovehill",15-May,$420K,3.10%,-5.60%,3,-25.00%,200.00%,2,0.00%,100.00%,1,,,10,-3,-1,105.10%,1.90%,-6.50%,95121
"San Jose, CA - Dovehill",15-Jun,$500K,19.00%,12.40%,1,-66.70%,0.00%,3,50.00%,200.00%,2,100.00%,,10,0,-1,111.10%,6.10%,-0.40%,95121
"San Jose, CA - Dovehill",15-Jul,$500K,0.00%,12.40%,1,0.00%,0.00%,2,-33.30%,100.00%,1,-50.00%,0.00%,10,0,-1,111.10%,0.00%,-0.40%,95121
"San Jose, CA - Dovehill",15-Aug,$415K,-17.00%,,1,0.00%,,1,-50.00%,,,,,8,-2,,100.00%,-11.10%,,95121
"San Jose, CA - Dovehill",15-Sep,$415K,0.00%,12.20%,1,0.00%,0.00%,1,0.00%,-50.00%,1,,0.00%,8,0,-23,100.00%,0.00%,-2.80%,95121
"San Jose, CA - Dovehill",15-Oct,$415K,0.00%,12.20%,1,0.00%,0.00%,1,0.00%,-50.00%,1,0.00%,-50.00%,8,0,-23,100.00%,0.00%,-2.80%,95121
"San Jose, CA - Dovehill",16-Jan,$495K,,,1,,,1,,,,,,76,,,100.00%,,,95121
"San Jose, CA - Dovehill",16-Feb,$495K,0.00%,14.20%,1,0.00%,-50.00%,2,100.00%,-33.30%,2,,,76,0,34,100.00%,0.00%,-4.40%,95121
"San Jose, CA - Dovehill",16-Mar,$518K,4.60%,27.00%,2,100.00%,-50.00%,2,0.00%,-33.30%,,,,60,-16,47,104.00%,4.00%,0.80%,95121
